Column1,total_input traffic,total_traffic access,total_traffic metro,total_active antennas,total_loss
0,16.0602407,151.5797566,151.5797566,64,0
0,16.24729795,153.2557896,153.2557896,64,0
0,16.40686795,154.6855368,154.6855368,64,0
0,16.44332033,256,16.44332033,64,0
0,16.6689841,256,16.6689841,64,0
0,16.86924874,256,16.86924874,64,0
0,17.03345628,256,17.03345628,64,0
0,17.14870045,256,17.14870045,64,0
0,17.35796023,256,17.35796023,64,0
0,17.52807433,256,17.52807433,64,0
0,17.6774157,256,17.6774157,64,0
0,17.85181783,256,17.85181783,64,0
0,18.05739685,256,18.05739685,64,0
0,18.24918113,256,18.24918113,64,0
0,18.3774882,256,18.3774882,64,0
0,18.73004854,256,18.73004854,64,0
0,18.90973938,256,18.90973938,64,0
0,19.28819869,256,19.28819869,64,0
0,19.41716639,256,19.41716639,64,0
0,19.56986292,256,19.56986292,64,0
0,19.66632529,256,19.66632529,64,0
0,20.01579061,256,20.01579061,64,0
0,20.19098339,256,20.19098339,64,0
0,20.45600362,256,20.45600362,64,0
0,20.58090545,256,20.58090545,64,0
0,20.90091638,256,20.90091638,64,0
0,20.93384189,256,20.93384189,64,0
0,21.15717738,256,21.15717738,64,0
0,21.58345546,256,21.58345546,64,0
0,21.74468591,256,21.74468591,64,0
0,22.04221159,256,22.04221159,64,0
0,22.28670602,256,22.28670602,64,0
0,22.5491448,256,22.5491448,64,0
0,22.84039599,256,22.84039599,64,0
0,22.74482555,256,22.74482555,64,0
0,23.25087983,256,23.25087983,64,0
0,23.46413705,256,23.46413705,64,0
0,23.56609343,256,23.56609343,64,0
0,23.93573064,256,23.93573064,64,0
0,23.94703892,256,23.94703892,64,0
0,24.02795928,256,24.02795928,64,0
0,24.57854504,256,24.57854504,64,0
0,24.64941117,256,24.64941117,64,0
0,24.93287937,256,24.93287937,64,0
0,25.09162781,256,25.09162781,64,0
0,25.38470631,256,25.38470631,64,0
0,25.50713059,256,25.50713059,64,0
0,25.62869788,256,25.62869788,64,0
0,25.82124099,256,25.82124099,64,0
0,26.1500523,256,26.1500523,64,0
0,26.2467557,256,26.2467557,64,0
0,26.26640527,256,26.26640527,64,0
0,26.67039348,256,26.67039348,64,0
0,26.8819415,256,26.8819415,64,0
0,26.92494845,256,26.92494845,64,0
0,27.21400959,256,27.21400959,64,0
0,27.3561932,256,27.3561932,64,0
0,27.50062005,256,27.50062005,64,0
0,27.6253071,256,27.6253071,64,0
0,27.55123595,256,27.55123595,64,0
0,27.78639206,256,27.78639206,64,0
0,27.93467111,256,27.93467111,64,0
0,28.0232888,256,28.0232888,64,0
0,28.10310401,256,28.10310401,64,0
0,28.19682591,256,28.19682591,64,0
0,28.30009507,256,28.30009507,64,0
0,28.30109523,256,28.30109523,64,0
0,28.65277351,256,28.65277351,64,0
0,28.62901132,256,28.62901132,64,0
0,28.53487096,256,28.53487096,64,0
0,28.66327286,256,28.66327286,64,0
0,28.66181084,256,28.66181084,64,0
0,28.63535699,256,28.63535699,64,0
0,28.90549911,256,28.90549911,64,0
0,28.87486426,256,28.87486426,64,0
0,29.00170602,256,29.00170602,64,0
0,29.12645717,256,29.12645717,64,0
0,28.89764603,256,28.89764603,64,0
0,29.17221063,256,29.17221063,64,0
0,29.08193022,256,29.08193022,64,0
0,28.98764852,256,28.98764852,64,0
0,29.07381417,256,29.07381417,64,0
0,29.21829089,256,29.21829089,64,0
0,29.2587887,256,29.2587887,64,0
0,29.11662882,256,29.11662882,64,0
0,29.03506373,256,29.03506373,64,0
0,29.04265105,256,29.04265105,64,0
0,28.93967153,256,28.93967153,64,0
0,28.97764342,256,28.97764342,64,0
0,29.13532115,256,29.13532115,64,0
0,28.91770423,256,28.91770423,64,0
0,29.00085568,256,29.00085568,64,0
0,29.02123764,256,29.02123764,64,0
0,29.06422097,256,29.06422097,64,0
0,28.77159633,256,28.77159633,64,0
0,28.89056327,256,28.89056327,64,0
0,28.67398012,256,28.67398012,64,0
0,28.86995152,256,28.86995152,64,0
0,28.71161121,256,28.71161121,64,0
0,28.79874162,256,28.79874162,64,0
0,28.67268395,256,28.67268395,64,0
0,28.65588972,256,28.65588972,64,0
0,28.61157517,256,28.61157517,64,0
0,28.47185487,256,28.47185487,64,0
0,28.4877792,256,28.4877792,64,0
0,28.37663656,256,28.37663656,64,0
0,28.47687965,256,28.47687965,64,0
0,28.15503228,256,28.15503228,64,0
0,28.35974663,256,28.35974663,64,0
0,28.17737439,256,28.17737439,64,0
0,28.37045266,256,28.37045266,64,0
0,28.17081715,256,28.17081715,64,0
0,27.96496979,256,27.96496979,64,0
0,28.1336091,256,28.1336091,64,0
0,28.04313438,256,28.04313438,64,0
0,27.94946188,256,27.94946188,64,0
0,27.96402981,256,27.96402981,64,0
0,28.02143331,256,28.02143331,64,0
0,27.9128705,256,27.9128705,64,0
0,28.17130444,256,28.17130444,64,0
0,28.02598465,256,28.02598465,64,0
0,27.94715039,256,27.94715039,64,0
0,27.77774835,256,27.77774835,64,0
0,28.03745216,256,28.03745216,64,0
0,27.90410415,256,27.90410415,64,0
0,27.97065396,256,27.97065396,64,0
0,27.69642145,256,27.69642145,64,0
0,27.72974828,256,27.72974828,64,0
0,28.01661633,256,28.01661633,64,0
0,27.94384017,256,27.94384017,64,0
0,27.78951899,256,27.78951899,64,0
0,27.69390857,256,27.69390857,64,0
0,27.85936203,256,27.85936203,64,0
0,27.84345392,256,27.84345392,64,0
0,27.8189316,256,27.8189316,64,0
0,27.73571551,256,27.73571551,64,0
0,28.09080004,256,28.09080004,64,0
0,27.88208898,256,27.88208898,64,0
0,27.89872274,256,27.89872274,64,0
0,27.83030779,256,27.83030779,64,0
0,28.00071944,256,28.00071944,64,0
0,27.97252385,256,27.97252385,64,0
0,27.94037756,256,27.94037756,64,0
0,27.95835549,256,27.95835549,64,0
0,27.98022073,256,27.98022073,64,0
0,28.04226139,256,28.04226139,64,0
0,28.03155927,256,28.03155927,64,0
0,28.20799093,256,28.20799093,64,0
0,28.22798615,256,28.22798615,64,0
0,28.20130697,256,28.20130697,64,0
0,28.28549778,256,28.28549778,64,0
0,28.42911467,256,28.42911467,64,0
0,28.26856425,256,28.26856425,64,0
0,28.30025119,256,28.30025119,64,0
0,28.45434041,256,28.45434041,64,0
0,28.49455303,256,28.49455303,64,0
0,28.57519841,256,28.57519841,64,0
0,28.63992289,256,28.63992289,64,0
0,28.80443032,256,28.80443032,64,0
0,28.66934035,256,28.66934035,64,0
0,28.85701337,256,28.85701337,64,0
0,28.85895342,256,28.85895342,64,0
0,29.13794043,256,29.13794043,64,0
0,29.14237203,256,29.14237203,64,0
0,29.13150559,256,29.13150559,64,0
0,29.08626234,256,29.08626234,64,0
0,29.20612973,256,29.20612973,64,0
0,29.36475657,256,29.36475657,64,0
0,29.33004687,256,29.33004687,64,0
0,29.25785618,256,29.25785618,64,0
0,29.38552293,256,29.38552293,64,0
0,29.63129473,256,29.63129473,64,0
0,29.49458253,256,29.49458253,64,0
0,29.59218925,256,29.59218925,64,0
0,30.04218318,256,30.04218318,64,0
0,29.87368291,256,29.87368291,64,0
0,30.05243829,256,30.05243829,64,0
0,30.17367707,256,30.17367707,64,0
0,30.1332176,256,30.1332176,64,0
0,30.2628355,256,30.2628355,64,0
0,30.3009484,256,30.3009484,64,0
0,30.41617582,256,30.41617582,64,0
0,30.55740584,256,30.55740584,64,0
0,30.74446183,256,30.74446183,64,0
0,30.69744312,256,30.69744312,64,0
0,30.87404852,256,30.87404852,64,0
0,30.87245009,256,30.87245009,64,0
0,31.09292493,256,31.09292493,64,0
0,31.16232897,256,31.16232897,64,0
0,31.28471539,256,31.28471539,64,0
0,31.26499794,256,31.26499794,64,0
0,31.22079141,256,31.22079141,64,0
0,31.66031783,256,31.66031783,64,0
0,31.60341528,256,31.60341528,64,0
0,31.89132471,256,31.89132471,64,0
0,31.76398982,256,31.76398982,64,0
0,31.85097134,256,31.85097134,64,0
0,32.07896783,256,32.07896783,64,0
0,32.31176646,256,32.31176646,64,0
0,32.37688016,256,32.37688016,64,0
0,32.50745055,256,32.50745055,64,0
0,32.38128256,256,32.38128256,64,0
0,32.62673002,256,32.62673002,64,0
0,32.79697418,256,32.79697418,64,0
0,32.71299144,256,32.71299144,64,0
0,33.12345526,256,33.12345526,64,0
0,33.20042404,256,33.20042404,64,0
0,33.41097286,256,33.41097286,64,0
0,33.26056088,256,33.26056088,64,0
0,33.50368993,256,33.50368993,64,0
0,33.79604457,256,33.79604457,64,0
0,33.73163545,256,33.73163545,64,0
0,34.24516737,256,34.24516737,64,0
0,34.05722496,256,34.05722496,64,0
0,34.05490669,256,34.05490669,64,0
0,34.06363705,256,34.06363705,64,0
0,34.61947381,256,34.61947381,64,0
0,34.78982067,256,34.78982067,64,0
0,34.84754833,256,34.84754833,64,0
0,34.72540857,256,34.72540857,64,0
0,35.09232933,256,35.09232933,64,0
0,35.15849276,256,35.15849276,64,0
0,35.15556296,256,35.15556296,64,0
0,35.26649568,256,35.26649568,64,0
0,35.57534606,256,35.57534606,64,0
0,35.36381417,256,35.36381417,64,0
0,35.69686416,256,35.69686416,64,0
0,36.02875354,256,36.02875354,64,0
0,36.01055238,256,36.01055238,64,0
0,36.41583245,256,36.41583245,64,0
0,36.4093798,256,36.4093798,64,0
0,36.47635287,256,36.47635287,64,0
0,36.91292092,256,36.91292092,64,0
0,36.96706323,256,36.96706323,64,0
0,37.29826604,256,37.29826604,64,0
0,37.11582027,256,37.11582027,64,0
0,37.18673592,256,37.18673592,64,0
0,37.23928905,256,37.23928905,64,0
0,37.64534428,256,37.64534428,64,0
0,37.84450193,256,37.84450193,64,0
0,37.88119083,256,37.88119083,64,0
0,38.17313016,256,38.17313016,64,0
0,38.11782147,256,38.11782147,64,0
0,38.460162,352.2830515,352.2830515,64,0
0,38.71506358,354.5669696,354.5669696,64,0
0,38.762818,354.9948493,354.9948493,64,0
0,38.60994286,353.6250881,353.6250881,64,0
0,38.93512679,356.538736,356.538736,64,0
0,39.23099667,359.1897301,359.1897301,64,0
0,39.48087896,361.4286755,361.4286755,64,0
0,39.43803887,361.0448283,361.0448283,64,0
0,39.6675302,363.1010706,363.1010706,64,0
0,40.04795134,366.509644,366.509644,64,0
0,39.97649514,365.8693964,365.8693964,64,0
0,40.28748746,368.6558877,368.6558877,64,0
0,40.37388142,369.4299775,369.4299775,64,0
0,40.699793,372.3501453,372.3501453,64,0
0,40.74148682,372.7237219,372.7237219,64,0
0,41.12579103,376.1670876,376.1670876,64,0
0,40.93099447,374.4217105,374.4217105,64,0
0,41.47153041,379.2649124,379.2649124,64,0
0,41.72929427,381.5744767,381.5744767,64,0
0,41.68684674,381.1941468,381.1941468,64,0
0,41.94151566,383.4759803,383.4759803,64,0
0,42.03355429,384.3006464,384.3006464,64,0
0,42.48877825,388.3794531,388.3794531,64,0
0,42.57702371,389.1701324,389.1701324,64,0
0,42.47960824,388.2972899,388.2972899,64,0
0,42.95071612,392.5184165,392.5184165,64,0
0,42.96252895,392.6242594,392.6242594,64,0
0,43.09541991,393.8149624,393.8149624,64,0
0,43.31765742,395.8062105,395.8062105,64,0
0,43.52747098,397.68614,397.68614,64,0
0,43.62622035,398.5709344,398.5709344,64,0
0,43.77773664,399.9285203,399.9285203,64,0
0,43.71777451,399.3912596,399.3912596,64,0
0,43.99572824,401.881725,401.881725,64,0
0,43.9796577,401.737733,401.737733,64,0
0,44.61011744,407.3866522,407.3866522,64,0
0,44.74888507,408.6300103,408.6300103,64,0
0,44.75938527,408.724092,408.724092,64,0
0,44.90461596,410.025359,410.025359,64,0
0,45.21564031,412.8121372,412.8121372,64,0
0,45.52431524,415.5778645,415.5778645,64,0
0,45.59410456,416.2031768,416.2031768,64,0
0,45.27056288,413.3042434,413.3042434,64,0
0,45.64433225,416.6532169,416.6532169,64,0
0,46.35314276,423.0041591,423.0041591,64,0
0,46.31026993,422.6200186,422.6200186,64,0
0,46.43020939,423.6946761,423.6946761,64,0
0,46.6384469,425.5604842,425.5604842,64,0
0,46.56309164,424.8853011,424.8853011,64,0
0,46.54574544,424.7298791,424.7298791,64,0
0,46.76689177,426.7113503,426.7113503,64,0
0,47.21971595,430.7686549,430.7686549,64,0
0,47.40372424,432.4173692,432.4173692,64,0
0,47.13292708,429.9910266,429.9910266,64,0
0,47.63099736,434.4537363,434.4537363,64,0
0,47.93529028,437.1802009,437.1802009,64,0
0,48.11788913,438.8162866,438.8162866,64,0
0,48.13235346,438.945887,438.945887,64,0
0,48.3269471,440.689446,440.689446,64,0
0,48.46903058,441.962514,441.962514,64,0
0,48.58043329,442.9606823,442.9606823,64,0
0,48.43965175,441.6992797,441.6992797,64,0
0,48.79299985,444.8652786,444.8652786,64,0
0,48.83330688,445.2264296,445.2264296,64,0
0,48.80236538,444.9491938,444.9491938,64,0
0,49.44515993,450.708633,450.708633,64,0
0,49.25674226,449.0204107,449.0204107,64,0
0,49.6549774,452.5885975,452.5885975,64,0
0,49.63275278,452.3894649,452.3894649,64,0
0,49.6290263,452.3560756,452.3560756,64,0
0,50.01078599,455.7766425,455.7766425,64,0
0,49.87672428,454.5754496,454.5754496,64,0
0,50.06471896,456.2598819,456.2598819,64,0
0,50.52829807,460.4135507,460.4135507,64,0
0,50.43896536,459.6131296,459.6131296,64,0
0,50.71747754,462.1085988,462.1085988,64,0
0,50.91576455,463.8852504,463.8852504,64,0
0,51.34196317,467.70399,467.70399,64,0
0,51.08297396,465.3834467,465.3834467,64,0
0,51.11218085,465.6451405,465.6451405,64,0
0,51.55893502,469.6480578,469.6480578,64,0
0,51.42086436,468.4109447,468.4109447,64,0
0,51.52759323,469.3672354,469.3672354,64,0
0,51.9303712,472.9761259,472.9761259,64,0
0,51.77958867,471.6251145,471.6251145,64,0
0,51.7684701,471.5254921,471.5254921,64,0
0,51.99704014,473.5734796,473.5734796,64,0
0,52.11139326,474.5980836,474.5980836,64,0
0,52.19449161,475.3426448,475.3426448,64,0
0,52.51312701,478.197618,478.197618,64,0
0,52.62480387,479.1982427,479.1982427,64,0
0,52.42479955,477.406204,477.406204,64,0
0,52.66292301,479.5397902,479.5397902,64,0
0,52.60991594,479.0648469,479.0648469,64,0
0,52.71724307,480.0264979,480.0264979,64,0
0,53.19655629,484.3211443,484.3211443,64,0
0,52.92820907,481.9167533,481.9167533,64,0
0,53.503091,487.0676954,487.0676954,64,0
0,53.59785808,487.9168084,487.9168084,64,0
0,53.55121045,487.4988456,487.4988456,64,0
0,53.6576985,488.4529786,488.4529786,64,0
0,53.96265955,491.1854296,491.1854296,64,0
0,53.84173486,490.1019444,490.1019444,64,0
0,54.28460615,494.0700711,494.0700711,64,0
0,53.99336291,491.4605317,491.4605317,64,0
0,54.06776373,492.127163,492.127163,64,0
0,54.73103644,498.0700865,498.0700865,64,0
0,54.43244525,495.3947095,495.3947095,64,0
0,54.43339259,495.4031976,495.4031976,64,0
0,55.02052703,500.6639222,500.6639222,64,0
0,54.96445874,500.1615504,500.1615504,64,0
0,54.97080253,500.2183907,500.2183907,64,0
0,54.93619017,499.9082639,499.9082639,64,0
0,54.9140803,499.7101595,499.7101595,64,0
0,55.23864539,502.6182627,502.6182627,64,0
0,55.48790998,504.8516735,504.8516735,64,0
0,55.61525331,505.9926697,505.9926697,64,0
0,55.53109015,505.2385677,505.2385677,64,0
0,56.0929502,510.2728338,510.2728338,64,0
0,56.1675084,510.9408753,510.9408753,64,0
0,56.06313612,510.0056996,510.0056996,64,0
0,56.38040597,512.8484375,512.8484375,64,0
0,56.08219904,510.1765034,510.1765034,64,0
0,56.0332166,509.7376207,509.7376207,64,0
0,56.36857324,512.7424163,512.7424163,64,0
0,56.68055473,515.5377704,515.5377704,64,0
0,56.49001528,513.8305369,513.8305369,64,0
0,56.5927889,514.7513885,514.7513885,64,0
0,56.59620494,514.7819962,514.7819962,64,0
0,56.80023359,516.610093,516.610093,64,0
0,56.56189717,514.4745986,514.4745986,64,0
0,56.90772161,517.5731857,517.5731857,64,0
0,57.36217419,521.6450807,521.6450807,64,0
0,57.22318516,520.399739,520.399739,64,0
0,57.63799758,524.1164583,524.1164583,64,0
0,57.42873916,522.2415028,522.2415028,64,0
0,57.54929316,523.3216667,523.3216667,64,0
0,57.53290615,523.1748391,523.1748391,64,0
0,58.39129474,530.8660009,530.8660009,64,0
0,57.75044721,525.124007,525.124007,64,0
0,57.98390819,527.2158174,527.2158174,64,0
0,58.1614416,528.8065167,528.8065167,64,0
0,58.4374553,531.2795995,531.2795995,64,0
0,58.65317485,533.2124467,533.2124467,64,0
0,58.24885332,529.5897258,529.5897258,64,0
0,58.83103239,534.8060502,534.8060502,64,0
0,58.49145145,531.763405,531.763405,64,0
0,59.23177755,538.3967269,538.3967269,64,0
0,58.78358681,534.3809378,534.3809378,64,0
0,59.26778061,538.7193142,538.7193142,64,0
0,58.47931835,531.6546924,531.6546924,64,0
0,59.32803182,539.2591651,539.2591651,64,0
0,59.32490869,539.2311819,539.2311819,64,0
0,59.22924968,538.3740771,538.3740771,64,0
0,59.2263221,538.347846,538.347846,64,0
0,59.44422185,540.3002278,540.3002278,64,0
0,60.07135603,545.91935,545.91935,64,0
0,60.10567154,546.226817,546.226817,64,0
0,59.52345417,541.0101493,541.0101493,64,0
0,59.88625777,544.2608696,544.2608696,64,0
0,60.16436877,546.7527442,546.7527442,64,0
0,59.82373841,543.7006961,543.7006961,64,0
0,60.14855551,546.6110574,546.6110574,64,0
0,59.75955537,543.1256161,543.1256161,64,0
0,60.64235017,551.0354575,551.0354575,64,0
0,60.7799178,552.2680635,552.2680635,64,0
0,60.30325198,547.9971378,547.9971378,64,0
0,60.4451908,549.2689096,549.2689096,64,0
0,60.31799025,548.1291927,548.1291927,64,0
0,61.02718649,554.4835909,554.4835909,64,0
0,60.92126655,553.5345483,553.5345483,64,0
0,61.12750477,555.3824428,555.3824428,64,0
0,60.64434358,551.0533185,551.0533185,64,0
0,61.06033113,554.7805669,554.7805669,64,0
0,61.01363978,554.3622125,554.3622125,64,0
0,61.58696177,559.4991774,559.4991774,64,0
0,61.1413087,555.506126,555.506126,64,0
0,61.6204296,559.7990492,559.7990492,64,0
0,61.40731062,557.8895032,557.8895032,64,0
0,61.13964939,555.4912586,555.4912586,64,0
0,61.29937011,556.9223562,556.9223562,64,0
0,61.75234568,560.9810173,560.9810173,64,0
0,61.70760123,560.580107,560.580107,64,0
0,61.88758217,562.1927363,562.1927363,64,0
0,61.44689591,558.2441873,558.2441873,64,0
0,61.63239288,559.9062402,559.9062402,64,0
0,62.20731006,565.0574981,565.0574981,64,0
0,61.86929066,562.0288443,562.0288443,64,0
0,61.69613587,560.4773774,560.4773774,64,0
0,61.89564253,562.2649571,562.2649571,64,0
0,62.06175951,563.7533652,563.7533652,64,0
0,62.692319,569.4031783,569.4031783,64,0
0,61.73166195,560.7956911,560.7956911,64,0
0,62.16988377,564.7221586,564.7221586,64,0
0,62.44148047,567.155665,567.155665,64,0
0,61.96702702,562.9045621,562.9045621,64,0
0,62.59629279,568.5427834,568.5427834,64,0
0,62.52219288,567.8788482,567.8788482,64,0
0,62.09979992,564.0942073,564.0942073,64,0
0,62.2175864,565.1495741,565.1495741,64,0
0,61.99032646,563.1133251,563.1133251,64,0
0,62.40780847,566.8539639,566.8539639,64,0
0,62.62744398,568.821898,568.821898,64,0
0,62.17329049,564.7526828,564.7526828,64,0
0,62.55551273,568.1773941,568.1773941,64,0
0,62.6318566,568.8614351,568.8614351,64,0
0,62.29816544,565.8715624,565.8715624,64,0
0,62.51809806,567.8421586,567.8421586,64,0
0,62.52509894,567.9048865,567.9048865,64,0
0,62.33724395,566.2217058,566.2217058,64,0
0,62.6552662,569.0711851,569.0711851,64,0
0,62.49830977,567.6648556,567.6648556,64,0
0,62.44566404,567.1931498,567.1931498,64,0
0,62.79579119,570.3302891,570.3302891,64,0
0,62.80940037,570.4522273,570.4522273,64,0
0,62.65580411,569.0760048,569.0760048,64,0
0,62.68570307,569.3438995,569.3438995,64,0
0,62.60960548,568.6620651,568.6620651,64,0
0,62.57463192,568.348702,568.348702,64,0
0,62.83051931,570.641453,570.641453,64,0
0,62.87184221,571.0117062,571.0117062,64,0
0,62.86613578,570.9605766,570.9605766,64,0
0,62.58778661,568.466568,568.466568,64,0
0,62.65236907,569.0452269,569.0452269,64,0
0,62.84370025,570.7595542,570.7595542,64,0
0,62.8619336,570.9229251,570.9229251,64,0
0,62.94182126,571.6387185,571.6387185,64,0
0,62.39975218,566.7817795,566.7817795,64,0
0,62.42069545,566.9694312,566.9694312,64,0
0,62.7961345,570.3333651,570.3333651,64,0
0,62.62828856,568.8294655,568.8294655,64,0
0,62.60498029,568.6206234,568.6206234,64,0
0,62.58849368,568.4729034,568.4729034,64,0
0,62.90825575,571.3379715,571.3379715,64,0
0,62.79807245,570.3507292,570.3507292,64,0
0,62.63689138,568.9065468,568.9065468,64,0
0,62.75661506,569.9792709,569.9792709,64,0
0,62.70087881,569.4798741,569.4798741,64,0
0,62.58745932,568.4636355,568.4636355,64,0
0,63.17115616,573.6935592,573.6935592,64,0
0,62.58220084,568.4165195,568.4165195,64,0
0,62.84751867,570.7937672,570.7937672,64,0
0,63.06724113,572.7624806,572.7624806,64,0
0,62.68260304,569.3161233,569.3161233,64,0
0,62.89142226,571.1871435,571.1871435,64,0
0,62.94321953,571.651247,571.651247,64,0
0,62.81000471,570.4576422,570.4576422,64,0
0,62.68365991,569.3255928,569.3255928,64,0
0,62.92287356,571.4689471,571.4689471,64,0
0,62.49250933,567.6128836,567.6128836,64,0
0,62.92223739,571.463247,571.463247,64,0
0,62.97450892,571.9315999,571.9315999,64,0
0,62.47097671,567.4199513,567.4199513,64,0
0,62.3124601,565.9996425,565.9996425,64,0
0,62.47417555,567.448613,567.448613,64,0
0,62.57571334,568.3583915,568.3583915,64,0
0,63.15780046,573.5738921,573.5738921,64,0
0,62.74711905,569.8941867,569.8941867,64,0
0,62.69177429,569.3982976,569.3982976,64,0
0,62.65463778,569.0655545,569.0655545,64,0
0,62.68380345,569.3268789,569.3268789,64,0
0,63.09106476,572.9759402,572.9759402,64,0
0,62.91055938,571.3586121,571.3586121,64,0
0,62.43552205,567.1022776,567.1022776,64,0
0,62.27048403,565.6235369,565.6235369,64,0
0,62.46321468,567.3504035,567.3504035,64,0
0,62.56591853,568.2706301,568.2706301,64,0
0,62.27341925,565.6498365,565.6498365,64,0
0,62.55093386,568.1363674,568.1363674,64,0
0,62.57949689,568.3922922,568.3922922,64,0
0,62.32202804,566.0853713,566.0853713,64,0
0,62.55708909,568.1915182,568.1915182,64,0
0,62.26822023,565.6032533,565.6032533,64,0
0,62.2116536,565.0964163,565.0964163,64,0
0,62.52448606,567.8993951,567.8993951,64,0
0,62.31730725,566.0430729,566.0430729,64,0
0,61.85878528,561.9347161,561.9347161,64,0
0,62.43352333,567.084369,567.084369,64,0
0,62.32755159,566.1348623,566.1348623,64,0
0,61.94544315,562.7111706,562.7111706,64,0
0,62.30544248,565.9367646,565.9367646,64,0
0,62.29800508,565.8701255,565.8701255,64,0
0,61.90245902,562.3260328,562.3260328,64,0
0,61.83625434,561.7328389,561.7328389,64,0
0,61.98180493,563.0369722,563.0369722,64,0
0,62.13517446,564.4111632,564.4111632,64,0
0,61.6503885,560.0674809,560.0674809,64,0
0,62.16999804,564.7231824,564.7231824,64,0
0,61.63968203,559.971551,559.971551,64,0
0,61.76611716,561.1044097,561.1044097,64,0
0,61.68956838,560.4185327,560.4185327,64,0
0,61.22811333,556.2838954,556.2838954,64,0
0,61.53234282,559.0097917,559.0097917,64,0
0,61.50171025,558.7353239,558.7353239,64,0
0,61.51875364,558.8880327,558.8880327,64,0
0,61.67810538,560.3158242,560.3158242,64,0
0,61.62477107,559.8379488,559.8379488,64,0
0,61.31589504,557.0704195,557.0704195,64,0
0,61.26255036,556.5924513,556.5924513,64,0
0,61.3632858,557.4950407,557.4950407,64,0
0,61.45588174,558.3247004,558.3247004,64,0
0,60.90400013,553.3798411,553.3798411,64,0
0,61.21288164,556.1474195,556.1474195,64,0
0,60.99682425,554.2115452,554.2115452,64,0
0,60.9306942,553.61902,553.61902,64,0
0,60.87597009,553.128692,553.128692,64,0
0,60.47479685,549.5341798,549.5341798,64,0
0,60.03719309,545.6132501,545.6132501,64,0
0,60.59466612,550.6082085,550.6082085,64,0
0,60.13029171,546.4474137,546.4474137,64,0
0,59.95855051,544.9086126,544.9086126,64,0
0,60.43646525,549.1907286,549.1907286,64,0
0,59.6969655,542.5648109,542.5648109,64,0
0,60.1479306,546.6054582,546.6054582,64,0
0,60.14525357,546.581472,546.581472,64,0
0,59.91633818,544.5303901,544.5303901,64,0
0,59.86065332,544.0314537,544.0314537,64,0
0,59.68289723,542.4387592,542.4387592,64,0
0,59.68406464,542.4492192,542.4492192,64,0
0,59.74022015,542.9523725,542.9523725,64,0
0,59.22356251,538.3231201,538.3231201,64,0
0,59.76537229,543.1777357,543.1777357,64,0
0,59.36462453,539.5870358,539.5870358,64,0
0,59.3940528,539.8507131,539.8507131,64,0
0,58.9489018,535.8621601,535.8621601,64,0
0,59.35813307,539.5288724,539.5288724,64,0
0,58.76411574,534.206477,534.206477,64,0
0,59.2206335,538.2968762,538.2968762,64,0
0,59.52459863,541.0204037,541.0204037,64,0
0,58.79914115,534.5203047,534.5203047,64,0
0,58.56681583,532.4386699,532.4386699,64,0
0,58.85413211,535.0130237,535.0130237,64,0
0,58.68902713,533.5336831,533.5336831,64,0
0,58.44400033,531.338243,531.338243,64,0
0,58.81248462,534.6398622,534.6398622,64,0
0,58.77614713,534.3142783,534.3142783,64,0
0,58.89351507,535.365895,535.365895,64,0
0,58.30495829,530.0924263,530.0924263,64,0
0,58.54220169,532.2181272,532.2181272,64,0
0,58.68268676,533.4768734,533.4768734,64,0
0,58.41506056,531.0789426,531.0789426,64,0
0,58.11611883,528.4004247,528.4004247,64,0
0,58.60171415,532.7513587,532.7513587,64,0
0,58.25002318,529.6002077,529.6002077,64,0
0,58.23836407,529.4957421,529.4957421,64,0
0,58.36509631,530.6312629,530.6312629,64,0
0,57.81068926,525.6637758,525.6637758,64,0
0,58.13987456,528.613276,528.613276,64,0
0,58.49458545,531.7914856,531.7914856,64,0
0,58.05336939,527.8381898,527.8381898,64,0
0,58.14954226,528.6998986,528.6998986,64,0
0,58.08055488,528.0817717,528.0817717,64,0
0,57.89168573,526.3895042,526.3895042,64,0
0,58.09257609,528.1894818,528.1894818,64,0
0,58.14895484,528.6946354,528.6946354,64,0
0,58.06282411,527.922904,527.922904,64,0
0,58.12736589,528.5011983,528.5011983,64,0
0,57.9211337,526.6533579,526.6533579,64,0
0,58.3424754,530.4285796,530.4285796,64,0
0,58.34870325,530.4843812,530.4843812,64,0
0,58.18529884,529.0202776,529.0202776,64,0
0,58.35697048,530.5584555,530.5584555,64,0
0,58.2328627,529.4464498,529.4464498,64,0
0,58.32514568,530.2733053,530.2733053,64,0
0,58.643951,533.129801,533.129801,64,0
0,58.73156807,533.9148499,533.9148499,64,0
0,58.95629833,535.928433,535.928433,64,0
0,59.06532768,536.905336,536.905336,64,0
0,58.62325908,532.9444013,532.9444013,64,0
0,59.02261094,536.522594,536.522594,64,0
0,59.21644588,538.2593551,538.2593551,64,0
0,58.9779807,536.1227071,536.1227071,64,0
0,59.13018311,537.4864407,537.4864407,64,0
0,59.3790907,539.7166526,539.7166526,64,0
0,59.68708264,542.4762604,542.4762604,64,0
0,59.68031245,542.4155995,542.4155995,64,0
0,59.83201761,543.7748778,543.7748778,64,0
0,59.41457712,540.034611,540.034611,64,0
0,60.00047103,545.2842205,545.2842205,64,0
0,60.14861167,546.6115606,546.6115606,64,0
0,60.28053017,547.7935503,547.7935503,64,0
0,60.00325524,545.309167,545.309167,64,0
0,60.29932256,547.9619301,547.9619301,64,0
