total_UL_input traffic;total_DL_input traffic;total_UL_traffic access;total_DL_traffic access;total_UL_traffic metro;total_DL_traffic metro;total_UL_loss;total_DL_loss;general_active antennas;total_UL_traffic eMBB;total_DL_traffic eMBB;total_UL_traffic URLLC;total_DL_traffic URLLC;total_UL_traffic mIoT;total_DL_traffic mIoT
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.64;0.64;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;0;0;17;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666;6.338666666666666
0.664638763706823;0.664638763706823;6.512524710138955;6.512524710138955;6.512524710138955;6.512524710138955;0;0;17;6.512524710138955;6.512524710138955;6.512524710138955;6.512524710138955;6.512524710138955;6.512524710138955
0.772098911311787;0.772098911311787;7.3153700835588555;7.3153700835588555;7.3153700835588555;7.3153700835588555;0;0;17;7.3153700835588555;7.3153700835588555;7.3153700835588555;7.3153700835588555;7.3153700835588555;7.3153700835588555
0.8830349931577248;0.8830349931577248;8.144171299778506;8.144171299778506;8.144171299778506;8.144171299778506;0;0;17;8.144171299778506;8.144171299778506;8.144171299778506;8.144171299778506;8.144171299778506;8.144171299778506
0.9972994755331324;0.9972994755331324;8.997826320132056;8.997826320132056;8.997826320132056;8.997826320132056;0;0;17;8.997826320132056;8.997826320132056;8.997826320132056;8.997826320132056;8.997826320132056;8.997826320132056
1.1147448247264988;1.1147448247264988;9.875233105953626;9.875233105953626;9.875233105953626;9.875233105953626;0;0;17;9.875233105953626;9.875233105953626;9.875233105953626;9.875233105953626;9.875233105953626;9.875233105953626
1.2352235070263167;1.2352235070263167;10.775289618577336;10.775289618577336;10.775289618577336;10.775289618577336;0;0;17;10.775289618577336;10.775289618577336;10.775289618577336;10.775289618577336;10.775289618577336;10.775289618577336
1.3585879887210757;1.3585879887210757;11.69689381933731;11.69689381933731;11.69689381933731;11.69689381933731;0;0;17;11.69689381933731;11.69689381933731;11.69689381933731;11.69689381933731;11.69689381933731;11.69689381933731
1.4846907360992707;1.4846907360992707;12.638943669567691;12.638943669567691;12.638943669567691;12.638943669567691;0;0;17;12.638943669567691;12.638943669567691;12.638943669567691;12.638943669567691;12.638943669567691;12.638943669567691
1.6133842154493923;1.6133842154493923;13.600337130602592;13.600337130602592;13.600337130602592;13.600337130602592;0;0;17;13.600337130602592;13.600337130602592;13.600337130602592;13.600337130602592;13.600337130602592;13.600337130602592
1.7445208930599303;1.7445208930599303;14.579972163776137;14.579972163776137;14.579972163776137;14.579972163776137;0;0;17;14.579972163776137;14.579972163776137;14.579972163776137;14.579972163776137;14.579972163776137;14.579972163776137
1.8779532352193766;1.8779532352193766;15.576746730422439;15.576746730422439;15.576746730422439;15.576746730422439;0;0;17;15.576746730422439;15.576746730422439;15.576746730422439;15.576746730422439;15.576746730422439;15.576746730422439
2.013533708216224;2.013533708216224;16.58955879187565;16.58955879187565;16.58955879187565;16.58955879187565;0;0;17;16.58955879187565;16.58955879187565;16.58955879187565;16.58955879187565;16.58955879187565;16.58955879187565
2.151114778338965;2.151114778338965;17.61730630946989;17.61730630946989;17.61730630946989;17.61730630946989;0;0;17;17.61730630946989;17.61730630946989;17.61730630946989;17.61730630946989;17.61730630946989;17.61730630946989
2.290548911876089;2.290548911876089;18.65888724453926;18.65888724453926;18.65888724453926;18.65888724453926;0;0;17;18.65888724453926;18.65888724453926;18.65888724453926;18.65888724453926;18.65888724453926;18.65888724453926
2.431688575116086;2.431688575116086;19.713199558417905;19.713199558417905;19.713199558417905;19.713199558417905;0;0;17;19.713199558417905;19.713199558417905;19.713199558417905;19.713199558417905;19.713199558417905;19.713199558417905
2.574386234347452;2.574386234347452;20.77914121243996;20.77914121243996;20.77914121243996;20.77914121243996;0;0;17;20.77914121243996;20.77914121243996;20.77914121243996;20.77914121243996;20.77914121243996;20.77914121243996
2.7184943558586743;2.7184943558586743;21.855610167939513;21.855610167939513;21.855610167939513;21.855610167939513;0;0;17;21.855610167939513;21.855610167939513;21.855610167939513;21.855610167939513;21.855610167939513;21.855610167939513
2.863865405938248;2.863865405938248;22.94150438625073;22.94150438625073;22.94150438625073;22.94150438625073;0;0;17;22.94150438625073;22.94150438625073;22.94150438625073;22.94150438625073;22.94150438625073;22.94150438625073
3.0103518508746654;3.0103518508746654;24.03572182870773;24.03572182870773;24.03572182870773;24.03572182870773;0;0;17;24.03572182870773;24.03572182870773;24.03572182870773;24.03572182870773;24.03572182870773;24.03572182870773
3.1578061569564135;3.1578061569564135;25.137160456644615;25.137160456644615;25.137160456644615;25.137160456644615;0;0;17;25.137160456644615;25.137160456644615;25.137160456644615;25.137160456644615;25.137160456644615;25.137160456644615
3.3060807904719867;3.3060807904719867;26.244718231395527;26.244718231395527;26.244718231395527;26.244718231395527;0;0;17;26.244718231395527;26.244718231395527;26.244718231395527;26.244718231395527;26.244718231395527;26.244718231395527
3.455028217709878;3.455028217709878;27.3572931142946;27.3572931142946;27.3572931142946;27.3572931142946;0;0;17;27.3572931142946;27.3572931142946;27.3572931142946;27.3572931142946;27.3572931142946;27.3572931142946
3.6045009049585737;3.6045009049585737;28.473783066675935;28.473783066675935;28.473783066675935;28.473783066675935;0;0;17;28.473783066675935;28.473783066675935;28.473783066675935;28.473783066675935;28.473783066675935;28.473783066675935
3.7543513185065716;3.7543513185065716;29.593086049873687;29.593086049873687;29.593086049873687;29.593086049873687;0;0;17;29.593086049873687;29.593086049873687;29.593086049873687;29.593086049873687;29.593086049873687;29.593086049873687
3.904431924642359;3.904431924642359;30.714100025221946;30.714100025221946;30.714100025221946;30.714100025221946;0;0;17;30.714100025221946;30.714100025221946;30.714100025221946;30.714100025221946;30.714100025221946;30.714100025221946
4.05459518965443;4.05459518965443;31.835722954054866;31.835722954054866;31.835722954054866;31.835722954054866;0;0;17;31.835722954054866;31.835722954054866;31.835722954054866;31.835722954054866;31.835722954054866;31.835722954054866
4.204693579831276;4.204693579831276;32.95685279770656;32.95685279770656;32.95685279770656;32.95685279770656;0;0;17;32.95685279770656;32.95685279770656;32.95685279770656;32.95685279770656;32.95685279770656;32.95685279770656
4.354579561461385;4.354579561461385;34.07638751751116;34.07638751751116;34.07638751751116;34.07638751751116;0;0;17;34.07638751751116;34.07638751751116;34.07638751751116;34.07638751751116;34.07638751751116;34.07638751751116
4.504105600833251;4.504105600833251;35.19322507480276;35.19322507480276;35.19322507480276;35.19322507480276;0;0;17;35.19322507480276;35.19322507480276;35.19322507480276;35.19322507480276;35.19322507480276;35.19322507480276
4.6531241642353685;4.6531241642353685;36.30626343091556;36.30626343091556;36.30626343091556;36.30626343091556;0;0;17;36.30626343091556;36.30626343091556;36.30626343091556;36.30626343091556;36.30626343091556;36.30626343091556
4.801487717956224;4.801487717956224;37.4144005471836;37.4144005471836;37.4144005471836;37.4144005471836;0;0;17;37.4144005471836;37.4144005471836;37.4144005471836;37.4144005471836;37.4144005471836;37.4144005471836
4.949048728284313;4.949048728284313;38.51653438494105;38.51653438494105;38.51653438494105;38.51653438494105;0;0;17;38.51653438494105;38.51653438494105;38.51653438494105;38.51653438494105;38.51653438494105;38.51653438494105
5.095659661508126;5.095659661508126;39.61156290552204;39.61156290552204;39.61156290552204;39.61156290552204;0;0;17;39.61156290552204;39.61156290552204;39.61156290552204;39.61156290552204;39.61156290552204;39.61156290552204
5.241172983916155;5.241172983916155;40.6983840702607;40.6983840702607;40.6983840702607;40.6983840702607;0;0;17;40.6983840702607;40.6983840702607;40.6983840702607;40.6983840702607;40.6983840702607;40.6983840702607
5.385441161796887;5.385441161796887;41.775895840491096;41.775895840491096;41.775895840491096;41.775895840491096;0;0;17;41.775895840491096;41.775895840491096;41.775895840491096;41.775895840491096;41.775895840491096;41.775895840491096
5.528316661438821;5.528316661438821;42.842996177547434;42.842996177547434;42.842996177547434;42.842996177547434;0;0;17;42.842996177547434;42.842996177547434;42.842996177547434;42.842996177547434;42.842996177547434;42.842996177547434
5.669651949130442;5.669651949130442;43.89858304276378;43.89858304276378;43.89858304276378;43.89858304276378;0;0;17;43.89858304276378;43.89858304276378;43.89858304276378;43.89858304276378;43.89858304276378;43.89858304276378
5.809299491160244;5.809299491160244;44.941554397474285;44.941554397474285;44.941554397474285;44.941554397474285;0;0;17;44.941554397474285;44.941554397474285;44.941554397474285;44.941554397474285;44.941554397474285;44.941554397474285
5.94711175381672;5.94711175381672;45.970808203013064;45.970808203013064;45.970808203013064;45.970808203013064;0;0;17;45.970808203013064;45.970808203013064;45.970808203013064;45.970808203013064;45.970808203013064;45.970808203013064
6.082941203388361;6.082941203388361;46.98524242071427;46.98524242071427;46.98524242071427;46.98524242071427;0;0;17;46.98524242071427;46.98524242071427;46.98524242071427;46.98524242071427;46.98524242071427;46.98524242071427
6.216640306163658;6.216640306163658;47.983755011912;47.983755011912;47.983755011912;47.983755011912;0;0;17;47.983755011912;47.983755011912;47.983755011912;47.983755011912;47.983755011912;47.983755011912
6.348061528431102;6.348061528431102;48.965243937940386;48.965243937940386;48.965243937940386;48.965243937940386;0;0;17;48.965243937940386;48.965243937940386;48.965243937940386;48.965243937940386;48.965243937940386;48.965243937940386
6.477057336479186;6.477057336479186;49.92860716013355;49.92860716013355;49.92860716013355;49.92860716013355;0;0;17;49.92860716013355;49.92860716013355;49.92860716013355;49.92860716013355;49.92860716013355;49.92860716013355
6.603480196596399;6.603480196596399;50.87274263982561;50.87274263982561;50.87274263982561;50.87274263982561;0;0;17;50.87274263982561;50.87274263982561;50.87274263982561;50.87274263982561;50.87274263982561;50.87274263982561
6.727182575071236;6.727182575071236;51.79654833835072;51.79654833835072;51.79654833835072;51.79654833835072;0;0;17;51.79654833835072;51.79654833835072;51.79654833835072;51.79654833835072;51.79654833835072;51.79654833835072
6.848016938192189;6.848016938192189;52.698922217043;52.698922217043;52.698922217043;52.698922217043;0;0;17;52.698922217043;52.698922217043;52.698922217043;52.698922217043;52.698922217043;52.698922217043
6.965835752247744;6.965835752247744;53.57876223723654;53.57876223723654;53.57876223723654;53.57876223723654;0;0;17;53.57876223723654;53.57876223723654;53.57876223723654;53.57876223723654;53.57876223723654;53.57876223723654
7.080491483526396;7.080491483526396;54.4349663602655;54.4349663602655;54.4349663602655;54.4349663602655;0;0;17;54.4349663602655;54.4349663602655;54.4349663602655;54.4349663602655;54.4349663602655;54.4349663602655
7.19183659831664;7.19183659831664;55.26643254746399;55.26643254746399;55.26643254746399;55.26643254746399;0;0;17;55.26643254746399;55.26643254746399;55.26643254746399;55.26643254746399;55.26643254746399;55.26643254746399
7.299723562906961;7.299723562906961;56.072058760166136;56.072058760166136;56.072058760166136;56.072058760166136;0;0;17;56.072058760166136;56.072058760166136;56.072058760166136;56.072058760166136;56.072058760166136;56.072058760166136
7.404004843585856;7.404004843585856;56.85074295970608;56.85074295970608;56.85074295970608;56.85074295970608;0;0;17;56.85074295970608;56.85074295970608;56.85074295970608;56.85074295970608;56.85074295970608;56.85074295970608
7.5045329066418125;7.5045329066418125;57.60138310741793;57.60138310741793;57.60138310741793;57.60138310741793;0;0;17;57.60138310741793;57.60138310741793;57.60138310741793;57.60138310741793;57.60138310741793;57.60138310741793
7.601160218363326;7.601160218363326;58.32287716463583;58.32287716463583;58.32287716463583;58.32287716463583;0;0;17;58.32287716463583;58.32287716463583;58.32287716463583;58.32287716463583;58.32287716463583;58.32287716463583
7.693739245038884;7.693739245038884;59.014123092693865;59.014123092693865;59.014123092693865;59.014123092693865;0;0;17;59.014123092693865;59.014123092693865;59.014123092693865;59.014123092693865;59.014123092693865;59.014123092693865
7.78212245295698;7.78212245295698;59.674018852926174;59.674018852926174;59.674018852926174;59.674018852926174;0;0;17;59.674018852926174;59.674018852926174;59.674018852926174;59.674018852926174;59.674018852926174;59.674018852926174
7.866162308406106;7.866162308406106;60.301462406666936;60.301462406666936;60.301462406666936;60.301462406666936;0;0;17;60.301462406666936;60.301462406666936;60.301462406666936;60.301462406666936;60.301462406666936;60.301462406666936
7.9457112776747545;7.9457112776747545;60.89535171525023;60.89535171525023;60.89535171525023;60.89535171525023;0;0;17;60.89535171525023;60.89535171525023;60.89535171525023;60.89535171525023;60.89535171525023;60.89535171525023
8.020621827051416;8.020621827051416;61.45458474001019;61.45458474001019;61.45458474001019;61.45458474001019;0;0;17;61.45458474001019;61.45458474001019;61.45458474001019;61.45458474001019;61.45458474001019;61.45458474001019
8.09074642282458;8.09074642282458;61.9780594422809;61.9780594422809;61.9780594422809;61.9780594422809;0;0;17;61.9780594422809;61.9780594422809;61.9780594422809;61.9780594422809;61.9780594422809;61.9780594422809
8.155937531282742;8.155937531282742;62.464673783396556;62.464673783396556;62.464673783396556;62.464673783396556;0;0;17;62.464673783396556;62.464673783396556;62.464673783396556;62.464673783396556;62.464673783396556;62.464673783396556
8.21604761871439;8.21604761871439;62.913325724691234;62.913325724691234;62.913325724691234;62.913325724691234;0;0;17;62.913325724691234;62.913325724691234;62.913325724691234;62.913325724691234;62.913325724691234;62.913325724691234
8.270974937580466;8.270974937580466;63.32325532601059;63.32325532601059;63.32325532601059;63.32325532601059;0;0;17;63.32325532601059;63.32325532601059;63.32325532601059;63.32325532601059;63.32325532601059;63.32325532601059
8.320800885031726;8.320800885031726;63.69507104124638;63.69507104124638;63.69507104124638;63.69507104124638;0;0;17;63.69507104124638;63.69507104124638;63.69507104124638;63.69507104124638;63.69507104124638;63.69507104124638
8.365652644391368;8.365652644391368;64.02972342280177;64.02972342280177;64.02972342280177;64.02972342280177;0;0;17;64.02972342280177;64.02972342280177;64.02972342280177;64.02972342280177;64.02972342280177;64.02972342280177
8.40565739898259;8.40565739898259;64.32816302308002;64.32816302308002;64.32816302308002;64.32816302308002;0;0;17;64.32816302308002;64.32816302308002;64.32816302308002;64.32816302308002;64.32816302308002;64.32816302308002
8.4409423321286;8.4409423321286;64.59134039448439;64.59134039448439;64.59134039448439;64.59134039448439;0;0;17;64.59134039448439;64.59134039448439;64.59134039448439;64.59134039448439;64.59134039448439;64.59134039448439
8.471634627152593;8.471634627152593;64.82020608941811;64.82020608941811;64.82020608941811;64.82020608941811;0;0;17;64.82020608941811;64.82020608941811;64.82020608941811;64.82020608941811;64.82020608941811;64.82020608941811
8.497861467377769;8.497861467377769;65.01571066028436;65.01571066028436;65.01571066028436;65.01571066028436;0;0;17;65.01571066028436;65.01571066028436;65.01571066028436;65.01571066028436;65.01571066028436;65.01571066028436
8.51975003612734;8.51975003612734;65.17880465948643;65.17880465948643;65.17880465948643;65.17880465948643;0;0;17;65.17880465948643;65.17880465948643;65.17880465948643;65.17880465948643;65.17880465948643;65.17880465948643
8.537427516724494;8.537427516724494;65.31043863942752;65.31043863942752;65.31043863942752;65.31043863942752;0;0;17;65.31043863942752;65.31043863942752;65.31043863942752;65.31043863942752;65.31043863942752;65.31043863942752
8.551021092492439;8.551021092492439;65.4115631525109;65.4115631525109;65.4115631525109;65.4115631525109;0;0;17;65.4115631525109;65.4115631525109;65.4115631525109;65.4115631525109;65.4115631525109;65.4115631525109
8.560657946754379;8.560657946754379;65.48312875113976;65.48312875113976;65.48312875113976;65.48312875113976;0;0;17;65.48312875113976;65.48312875113976;65.48312875113976;65.48312875113976;65.48312875113976;65.48312875113976
8.56646526283351;8.56646526283351;65.52608598771735;65.52608598771735;65.52608598771735;65.52608598771735;0;0;17;65.52608598771735;65.52608598771735;65.52608598771735;65.52608598771735;65.52608598771735;65.52608598771735
8.568570224053037;8.568570224053037;65.54138541464695;65.54138541464695;65.54138541464695;65.54138541464695;0;0;17;65.54138541464695;65.54138541464695;65.54138541464695;65.54138541464695;65.54138541464695;65.54138541464695
8.567100013736157;8.567100013736157;65.52997758433173;65.52997758433173;65.52997758433173;65.52997758433173;0;0;17;65.52997758433173;65.52997758433173;65.52997758433173;65.52997758433173;65.52997758433173;65.52997758433173
8.562181815206074;8.562181815206074;65.49281304917494;65.49281304917494;65.49281304917494;65.49281304917494;0;0;17;65.49281304917494;65.49281304917494;65.49281304917494;65.49281304917494;65.49281304917494;65.49281304917494
8.553942811785989;8.553942811785989;65.43084236157983;65.43084236157983;65.43084236157983;65.43084236157983;0;0;17;65.43084236157983;65.43084236157983;65.43084236157983;65.43084236157983;65.43084236157983;65.43084236157983
8.542510186799104;8.542510186799104;65.34501607394965;65.34501607394965;65.34501607394965;65.34501607394965;0;0;17;65.34501607394965;65.34501607394965;65.34501607394965;65.34501607394965;65.34501607394965;65.34501607394965
